Id,Name,Zone,Toldescribe,Description,Tel,Add,Zipcode,Region,Town,Travellinginfo,Opentime,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Map,Gov,Px,Py,Orgclass,Class1,Class2,Class3,Level,Website,Parkinginfo,Parkinginfo_Px,Parkinginfo_Py,Ticketinfo,Remarks,Keyword,Changetime
C1_371020000A_000393,清金門鎮總兵署,,清金門鎮總兵署所在地原為「叢青軒」，相傳是明萬曆辛丑年(西元1601)進士許獬讀書的地方，康熙年間，總兵陳龍考量舊金門城經歷明末多次兵禍，而后浦人丁興旺，於是將總兵署遷建於此，多次改建後成為現在規模，直到1915年金門設縣，總兵署仍為最高行政中心，歷經金門縣公署、金門縣政府、行政公署、金門防衛部&hellip;等等，現在則是金門經典的觀光景點，也是縣定古蹟之一?踏入這四進兩廊式的四合院建築，時間彷彿向過去流轉，清衙門完整地保留，衙門口、大堂、內署明間以臘像重現昔日意象，各間室都有詳盡的文字說明。而後院那棵參天的木棉古樹是絕不能錯過的，樹齡已逾數百，每逢春末夏初花期開著滿樹鮮豔的木棉花，總吸引大批攝影好手前來，以鮮豔的橙花，替總兵署增添意境?展示內容?? 東科房：金門歷史沿革介紹及展示。??東科房二：總兵署建築歷史介紹及展示。??東將裨廳一：總兵介紹及展示。??東將裨廳二：武科及武將事蹟、官階表徵以及武科考試內容介紹及展示。??東耳房一：清朝武器介紹及展示。??東耳房二：清朝官服介紹及展示。??內宅左次間：清朝妝髮介紹及展示。??內宅明間：總兵日常生活情境展示。??內宅右次間：起居室情境展示。??內署右次間：特展空間。??內署明間：總兵議事情境展示。??內署左次間：書房情境展示。??東室：「五刑」與「十惡」介紹及展示。??地牢：關押人犯情境展示。??大堂：主持審判情境展示。??西室：《大清律例》以及「八議」內容介紹。??西耳房二：誥命及奏摺古物展示。??西耳房一：「跟著總兵去旅行」展區。??西將裨廳二：解說與放映空間。??西將裨廳一：體感遊戲體驗空間。??西科房三：水師提督與戰船展區介紹。後浦小鎮導覽時間需步行約1.8公里??每日晚上19:30-21:30??於總兵署現場報名??諮詢電話：082-371717。定時解說服務時間9:10、10:10、11:10、13:30、14:30、15:30、16:30、17:30、19:00、20:00、21:00   無障礙設施輪椅租借、無障礙廁所、愛心鈴、哺(集)乳室、無障礙坡道,清金門鎮總兵署所在地原為「叢青軒」，相傳是明萬曆辛丑年(西元1601)進士許獬讀書的地方，康熙年間，總兵陳龍考量舊金門城經歷明末多次兵禍，而后浦人丁興旺，於是將總兵署遷建於此，多次改建後成為現在規模，直到1915年金門設縣，總兵署仍為最高行政中心，歷經金門縣公署、金門縣政府、行政公署、金門防衛部&hellip;等等，現在則是金門經典的觀光景點，也是縣定古蹟之一?踏入這四進兩廊式的四合院建築，時間彷彿向過去流轉，清衙門完整地保留，衙門口、大堂、內署明間以臘像重現昔日意象，各間室都有詳盡的文字說明。而後院那棵參天的木棉古樹是絕不能錯過的，樹齡已逾數百，每逢春末夏初花期開著滿樹鮮豔的木棉花，總吸引大批攝影好手前來，以鮮豔的橙花，替總兵署增添意境?展示內容?? 東科房：金門歷史沿革介紹及展示。??東...,886-8-2371717,金門縣893金城鎮浯江街53號,893,金門縣,金城鎮,,每日開館，9:00~22:00，館內有專業解說人員提供導覽。每日19:30在總兵署集合出發，跟著專業解說人員走訪後浦小鎮。,,,,,,,,371020000A,118.31841,24.4323,,3,,,,,,,,免費,每日19:30可參與「夜遊後浦美麗小鎮」遊程。,,2024/6/20 17:10
C1_371020000A_000394,吳秀才厝,,位於上岐村上庫聚落的吳秀才厝，為烈嶼島上建築面積最大的古厝，建於清道光20年，由在上庫經營航運、鹽場致富的吳景山所建，形制為二進左右雙護龍的三落大合院。自吳家第五代世孫「吳煜善」於清光緒末年考中秀才後，古厝前埕便設立書齋、學堂，免費教育鄉里子弟，此舉深受鄰里的愛戴，故烈嶼鄉人均稱吳家大厝為「秀才厝」，此美名也一直沿稱至今。吳秀才厝內的格局與裝飾主從分明，左右均衡對稱配置，前為門廳，後為正廳，正廳則有神龕、祖龕及吳氏先人們的照片。正廳梁上則懸吊了天公爐、天宮燈及添丁燈，添丁燈上則寫有「延陵衍派」四字。在左護龍處則保留了「閒間」作為主人喝茶、唱南管之用的場所。而吳秀才厝的屋頂設計，則為金門最常見的「硬山二披水」，在建築中同時出現了燕尾、馬背兩種屋脊的形式，燕尾脊堵上有著人物、動物，山水造景的泥塑，樣貌維妙維肖，為精美華麗工構嚴謹的大厝，值得各位細細欣賞。,位於上岐村上庫聚落的吳秀才厝，為烈嶼島上建築面積最大的古厝，建於清道光20年，由在上庫經營航運、鹽場致富的吳景山所建，形制為二進左右雙護龍的三落大合院。自吳家第五代世孫「吳煜善」於清光緒末年考中秀才後，古厝前埕便設立書齋、學堂，免費教育鄉里子弟，此舉深受鄰里的愛戴，故烈嶼鄉人均稱吳家大厝為「秀才厝」，此美名也一直沿稱至今。吳秀才厝內的格局與裝飾主從分明，左右均衡對稱配置，前為門廳，後為正廳，正廳則有神龕、祖龕及吳氏先人們的照片。正廳梁上則懸吊了天公爐、天宮燈及添丁燈，添丁燈上則寫有「延陵衍派」四字。在左護龍處則保留了「閒間」作為主人喝茶、唱南管之用的場所。而吳秀才厝的屋頂設計，則為金門最常見的「硬山二披水」，在建築中同時出現了燕尾、馬背兩種屋脊的形式，燕尾脊堵上有著人物、動物，山水造景的泥塑...,886-8-2362500,金門縣894烈嶼鄉上庫25號,894,金門縣,烈嶼鄉,,每日09:00-17:00(每週二、四休館),,,,,,,,371020000A,118.22958,24.42228,,3,,,,,,,,免費,,,2024/6/18 16:12
C1_371020000A_000395,慈德宮,,慈德宮為奉祀「品德完人」黃偉的寺廟，慈德宮的特殊技藝表現在交趾陶、剪黏和石雕三個部分。交趾陶包括龍虎牆、鏡面堵、對看堵計有六幅，幅幅栩栩如生。剪黏包括廟頂的脊肚和脊頂的龍飾，都以剪黏作裝飾。石雕包括所有青斗石材的柱朱、門臼，以及牆基花崗石材質的櫃台腳、壁堵和石柱上的書法，都是精美石雕，或刻有亭閣人物，或雕鑿樹石花馬，或戲劇故事。此三項特色為金門廟宇中最豐富且保存相當完整者。民國八十六年公告為縣定古蹟。,慈德宮為奉祀「品德完人」黃偉的寺廟，慈德宮的特殊技藝表現在交趾陶、剪黏和石雕三個部分。交趾陶包括龍虎牆、鏡面堵、對看堵計有六幅，幅幅栩栩如生。剪黏包括廟頂的脊肚和脊頂的龍飾，都以剪黏作裝飾。石雕包括所有青斗石材的柱朱、門臼，以及牆基花崗石材質的櫃台腳、壁堵和石柱上的書法，都是精美石雕，或刻有亭閣人物，或雕鑿樹石花馬，或戲劇故事。此三項特色為金門廟宇中最豐富且保存相當完整者。民國八十六年公告為縣定古蹟。,886-8-2318823,金門縣890金沙鎮汶沙里后浦頭99號,890,金門縣,金沙鎮,,全天,,,,,,,,371020000A,118.41251,24.48602,,3,,,,,,,,免費,,,2021/10/19 7:56
C1_371020000A_000397,邱良功母節孝坊,,邱良功的母親許氏，是清朝振威將軍邱志仁之妻，在邱良功滿月不久，父親邱志仁就與世長辭，當時年紀尚輕的許氏，辛苦地把剛滿月的邱良功撫養長大。邱良功成年後投身軍旅，從基層軍人累昇至將軍，嘉慶十四年邱良功升任浙江水陸提督後，奏請皇帝表揚母親許氏，獲仁宗皇帝嘉許，誥贈邱母為一品太夫人，並建坊表彰其守節撫孤教子之功。這座牌坊建於西元1812年，以高級的花崗石與青斗石建造，細膩的雕刻記錄著邱良功功成名就返鄉的情節，還有名人題刻的對聯，令人留下深刻的印象！,邱良功的母親許氏，是清朝振威將軍邱志仁之妻，在邱良功滿月不久，父親邱志仁就與世長辭，當時年紀尚輕的許氏，辛苦地把剛滿月的邱良功撫養長大。邱良功成年後投身軍旅，從基層軍人累昇至將軍，嘉慶十四年邱良功升任浙江水陸提督後，奏請皇帝表揚母親許氏，獲仁宗皇帝嘉許，誥贈邱母為一品太夫人，並建坊表彰其守節撫孤教子之功。這座牌坊建於西元1812年，以高級的花崗石與青斗石建造，細膩的雕刻記錄著邱良功功成名就返鄉的情節，還有名人題刻的對聯，令人留下深刻的印象！,886-8-2328638,金門縣893金城鎮東門里莒光路一段觀音亭旁,893,金門縣,金城鎮,自金城車站循指標，步行約200公尺即可抵達。,全天,,,,,,,,371020000A,118.31852,24.43141,,3,,,,,,,,免費,,,2025/1/2 17:04
C1_371020000A_000398,將軍第,,將軍第是清朝末年被誥授為武顯將軍的盧成金之府第。盧成金字維麗，號芬亭，生於道光二年，卒於光緒二十年。幼年家貧，稍長乃投身軍旅，隨船搜補海盜有功，不久即拔額外外委。咸豐同治年間，成金先是參與平定竄佔廈門的小刀會匪，激戰於中港與金龜尾，燬匪船殆盡，很快即進剿廈門克復後搜補餘黨，以積功補提標後營把總，建功無數。,將軍第是清朝末年被誥授為武顯將軍的盧成金之府第。盧成金字維麗，號芬亭，生於道光二年，卒於光緒二十年。幼年家貧，稍長乃投身軍旅，隨船搜補海盜有功，不久即拔額外外委。咸豐同治年間，成金先是參與平定竄佔廈門的小刀會匪，激戰於中港與金龜尾，燬匪船殆盡，很快即進剿廈門克復後搜補餘黨，以積功補提標後營把總，建功無數。,886-8-2318823,金門縣893金城鎮珠浦北路24號,893,金門縣,金城鎮,,全天,,,,,,,,371020000A,118.3181,24.43307,,3,,,,,,,,免費,,,2024/6/17 16:48
C1_371020000A_000399,虛江嘯臥碣群,,「漢影雲根」碣位於古崗湖南側的獻台山上，是明末魯王朱以海手書刻石遺跡。魯王朱以海，字巨川，號恆山，又號常山子，是明太祖朱元璋第九子荒王朱檀的第十世孫，生於萬曆46年(1618)，卒於永曆16年(1662)，享年四十五歲。弘光元年（1645)浙江義士擁魯王監國於紹興，為了反清復明，魯王於永曆7年(1653)至16年(1662)，兩度寓居金門，於永曆16年薨於島上。「漢影雲根」四字，意為魯王思念故國江山，從詩前誌序裡推斷，這個碑碣是在明永曆8年(1654)8月以前所題，目前原石已經崩落。民國59年在原石旁立有仿拓碑碣，另外詩刻旁石壁間，有明崇禎進士董颺先所題草書「闢沌」二字，字跡堅挺秀拔，都是晚明重要史蹟。,「漢影雲根」碣位於古崗湖南側的獻台山上，是明末魯王朱以海手書刻石遺跡。魯王朱以海，字巨川，號恆山，又號常山子，是明太祖朱元璋第九子荒王朱檀的第十世孫，生於萬曆46年(1618)，卒於永曆16年(1662)，享年四十五歲。弘光元年（1645)浙江義士擁魯王監國於紹興，為了反清復明，魯王於永曆7年(1653)至16年(1662)，兩度寓居金門，於永曆16年薨於島上。「漢影雲根」四字，意為魯王思念故國江山，從詩前誌序裡推斷，這個碑碣是在明永曆8年(1654)8月以前所題，目前原石已經崩落。民國59年在原石旁立有仿拓碑碣，另外詩刻旁石壁間，有明崇禎進士董颺先所題草書「闢沌」二字，字跡堅挺秀拔，都是晚明重要史蹟。,886-8-2318823,金門縣893金城鎮古崗湖南側,893,金門縣,金城鎮,自金城車站，搭乘6、6A路公車至古崗湖站牌，下車後步行15分鐘到達目的地。,全天,,,,,,,,371020000A,118.30562,24.39839,,3,,,,,,,,免費,,,2024/12/10 15:48
C1_371020000A_000400,陳禎恩榮坊,,位在金門陽翟會山寺右前方，是為了崇揚父(陳禎)以子(陳健)貴，皇室誥贈而興建。陳禎恩榮坊為縣定古蹟，屬花崗石建材的牌坊，西元1988年11月公告為三級古蹟。陳禎恩榮坊為四柱三間三樓沖天式石坊，主要石材是花崗石，而恩榮匾、雀替及一些裝飾則是用青斗石材。四根方形立柱上各配以雙層?向的額枋，上額枋用鼓形截面，內鑲「恩榮」匾。是金門地區僅存的明代石造牌坊。,位在金門陽翟會山寺右前方，是為了崇揚父(陳禎)以子(陳健)貴，皇室誥贈而興建。陳禎恩榮坊為縣定古蹟，屬花崗石建材的牌坊，西元1988年11月公告為三級古蹟。陳禎恩榮坊為四柱三間三樓沖天式石坊，主要石材是花崗石，而恩榮匾、雀替及一些裝飾則是用青斗石材。四根方形立柱上各配以雙層?向的額枋，上額枋用鼓形截面，內鑲「恩榮」匾。是金門地區僅存的明代石造牌坊。,886-8-2318823,金門縣890金沙鎮陽宅村會山寺右前方,890,金門縣,金沙鎮,,全天,,,,,,,,371020000A,118.43026,24.48111,,3,,,,,,,,免費,,,2024/6/12 15:17
C1_371020000A_000401,海印寺,,宋朝時期建造的海印寺，已有800多年的歷史，因為處於太武山頂坳處，古稱作太武巖寺。太武山的山形從遠處觀看，像極仰臥的隱士，民間形容太武山有如「仙人偃地」，賦有靈氣之地，而建於其上的海印寺更是香火鼎盛，每迎正月初九「天公生」，金門居民皆會扶老攜幼上山至海印寺拜拜，亦是金門宗教的節慶活動。寺旁左右有鐘鼓樓名為龍樓、鳳閣，寺前蘸月池裡的山泉水質清澈甘冽，鐘樓裡的大銅鐘重逾750公斤，傳言「鐘聲可聞30里」，山中隱寺的畫面不須言喻。遊人們來到海印寺，多為了一窺篆有「海山第一」的石門關，與相傳孕有龍脈、能安寧人心的安心石。,宋朝時期建造的海印寺，已有800多年的歷史，因為處於太武山頂坳處，古稱作太武巖寺。太武山的山形從遠處觀看，像極仰臥的隱士，民間形容太武山有如「仙人偃地」，賦有靈氣之地，而建於其上的海印寺更是香火鼎盛，每迎正月初九「天公生」，金門居民皆會扶老攜幼上山至海印寺拜拜，亦是金門宗教的節慶活動。寺旁左右有鐘鼓樓名為龍樓、鳳閣，寺前蘸月池裡的山泉水質清澈甘冽，鐘樓裡的大銅鐘重逾750公斤，傳言「鐘聲可聞30里」，山中隱寺的畫面不須言喻。遊人們來到海印寺，多為了一窺篆有「海山第一」的石門關，與相傳孕有龍脈、能安寧人心的安心石。,886-8-2334703,金門縣891金湖鎮太武山上(玉章路往太武山方向),891,金門縣,金湖鎮,,每日08:00-17:30,,,,,,,,371020000A,118.41855,24.46264,,3,,,,,,,,免費,,,2024/6/12 15:17
C1_371020000A_000402,邱良功墓園,,邱良功墓園為前清誥封三等男爵邱良功之墓塚，座落於今日金門縣金湖鎮小徑村，經內政部公告指定為臺閩地區第三級古蹟。,邱良功墓園為前清誥封三等男爵邱良功之墓塚，座落於今日金門縣金湖鎮小徑村，經內政部公告指定為臺閩地區第三級古蹟。,886-8-2328638,金門縣891金湖鎮太武山小徑村旁,891,金門縣,金湖鎮,,全天,,,,,,,,371020000A,118.38593,24.44989,,3,,,,,,,,免費,,,2024/6/12 15:18
C1_371020000A_000403,豐蓮山牧馬侯祠,,為供奉&ldquo;開浯恩主&rdquo;陳淵的三落古制廟宇，現貌為清道光年間重建，列為縣定古蹟。相傳陳淵經常顯靈退倭，保護鄉人，朝廷因此下令建造廣達七進的廟宇，賜廟額&ldquo;孚濟&rdquo;，追封為&ldquo;福佑聖侯&rdquo;，此即牧馬侯祠的由來。廟內現存有孚濟古匾及清時古碑，此外，廟兩旁龍虎壁及屋脊上交趾、泥塑、精細華美，皆值得細覽。,為供奉&ldquo;開浯恩主&rdquo;陳淵的三落古制廟宇，現貌為清道光年間重建，列為縣定古蹟。相傳陳淵經常顯靈退倭，保護鄉人，朝廷因此下令建造廣達七進的廟宇，賜廟額&ldquo;孚濟&rdquo;，追封為&ldquo;福佑聖侯&rdquo;，此即牧馬侯祠的由來。廟內現存有孚濟古匾及清時古碑，此外，廟兩旁龍虎壁及屋脊上交趾、泥塑、精細華美，皆值得細覽。,886-8-2318823,金門縣893金城鎮山字第3121地號,893,金門縣,金城鎮,,全天,,,,,,,,371020000A,118.32239,24.42073,,3,,,,,,,,免費,,,2024/6/12 15:18
C1_371020000A_000404,文臺寶塔,,文臺寶塔建於明朝洪武20年（1387），是明太祖命「江夏侯」周德興在金門建的三座石塔之一，也是金門唯一沒有毀於戰火、未受砲彈損傷的明代石塔。高聳的文臺寶塔，過去也作為航海的指標，塔頂有鐫字及浮刻，面向金門城方向的塔檐下，掛著一塊長條石板，橫鐫有「奎星聳照」四字，下方浮刻有「魁星踢斗」圖象，祈求文風興盛的意境明瞭，塔下的盤石有明代武官陳煇手書的「文臺寶塔」墨蹟，以及已故水墨畫大師張大千的「國之金湯」墨寶，相當具歷史意義，目前被列為國定古蹟。,文臺寶塔建於明朝洪武20年（1387），是明太祖命「江夏侯」周德興在金門建的三座石塔之一，也是金門唯一沒有毀於戰火、未受砲彈損傷的明代石塔。高聳的文臺寶塔，過去也作為航海的指標，塔頂有鐫字及浮刻，面向金門城方向的塔檐下，掛著一塊長條石板，橫鐫有「奎星聳照」四字，下方浮刻有「魁星踢斗」圖象，祈求文風興盛的意境明瞭，塔下的盤石有明代武官陳煇手書的「文臺寶塔」墨蹟，以及已故水墨畫大師張大千的「國之金湯」墨寶，相當具歷史意義，目前被列為國定古蹟。,886-8-2328638,金門縣893金城鎮古城村大文台古崗100號(近古城國小),893,金門縣,金城鎮,自金城車站搭乘6、6A路公車，至舊東門站下車，循指標即可抵達。,全天,,,,,,,,371020000A,118.306,24.39879,,3,,,,,,,,免費,,,2024/6/12 15:33
C1_371020000A_000405,漢影雲根碣,,位於古崗湖南側的獻台山上，為明魯王手書刻石遺跡之一，監國魯王為了反清復明，曾駐留金門島上逾10年，這方刻於明永曆6~8年（1652~1654）的勒石正表現他的慨然之氣，已列為縣定古蹟。今日所見漢影雲根碣共有正反字跡兩塊，傳說真跡碣本原立於斜坡上，而後崩落，字跡也因而倒置；後人便另找形似的崖石予以仿拓，因此形成正反字跡的漢影雲根碣。,位於古崗湖南側的獻台山上，為明魯王手書刻石遺跡之一，監國魯王為了反清復明，曾駐留金門島上逾10年，這方刻於明永曆6~8年（1652~1654）的勒石正表現他的慨然之氣，已列為縣定古蹟。今日所見漢影雲根碣共有正反字跡兩塊，傳說真跡碣本原立於斜坡上，而後崩落，字跡也因而倒置；後人便另找形似的崖石予以仿拓，因此形成正反字跡的漢影雲根碣。,886-8-2318823,金門縣893金城鎮古城村西紅山上,893,金門縣,金城鎮,,全天,,,,,,,,371020000A,118.31264,24.39382,,3,,,,,,,,免費,,,2024/6/18 16:12
C1_371020000A_000409,瓊林一門三節坊,,瓊林的一門三節坊，位在金湖鎮瓊林村外西郊的古官道上，是金門僅存的三座清代牌坊中，故事最淒絕的。這座建於道光11年（1831）石造牌坊，看似風光的榮耀象徵，背後卻是一門3位寡婦的辛酸故事。現已被列為縣定古蹟。清道光年間，瓊林人蔡仲環的妻子陳氏，29歲時夫死守寡，但她一手操持家務，辛苦地撫養幼子芳桂、尚聞、及遺腹子尚神長大。後蔡尚聞娶斗門陳文心之女為妻，沒想到陳氏21歲的時候，蔡尚聞就過世了，也步上婆婆的守寡之路。不料，三子蔡尚神娶了汶水黃志傳之女為妻後，也於黃氏29歲時過世，讓黃氏也成了寡婦；但蔡氏一門寡婦卻堅貞守節，勤儉持家，到晚年苦盡甘來，陳氏五代同堂，兒孫八十餘人，有司乃報部建坊表彰。瓊林一門三節坊是以泉州白石與青斗石建構而成，石柱上刻有官員所題之對聯，字字淒美，道盡婆媳三人守節的冰霜傲節。,瓊林的一門三節坊，位在金湖鎮瓊林村外西郊的古官道上，是金門僅存的三座清代牌坊中，故事最淒絕的。這座建於道光11年（1831）石造牌坊，看似風光的榮耀象徵，背後卻是一門3位寡婦的辛酸故事。現已被列為縣定古蹟。清道光年間，瓊林人蔡仲環的妻子陳氏，29歲時夫死守寡，但她一手操持家務，辛苦地撫養幼子芳桂、尚聞、及遺腹子尚神長大。後蔡尚聞娶斗門陳文心之女為妻，沒想到陳氏21歲的時候，蔡尚聞就過世了，也步上婆婆的守寡之路。不料，三子蔡尚神娶了汶水黃志傳之女為妻後，也於黃氏29歲時過世，讓黃氏也成了寡婦；但蔡氏一門寡婦卻堅貞守節，勤儉持家，到晚年苦盡甘來，陳氏五代同堂，兒孫八十餘人，有司乃報部建坊表彰。瓊林一門三節坊是以泉州白石與青斗石建構而成，石柱上刻有官員所題之對聯，字字淒美，道盡婆媳三人守節的冰霜傲...,886-8-2313100,金門縣891金湖鎮瓊林里西郊的古官道上,891,金門縣,金湖鎮,自金城車站搭乘1A路，至瓊林坑道站下車，或搭乘2、5、5A路至瓊林圓環站，循指標即可抵達。,全天,,,,,,,,371020000A,118.3704,24.45392,,3,,,,,,,,免費,,,2024/6/12 15:21
C1_371020000A_000410,石門關,,前往海印寺必先穿過一拱形石門，如出入的關口般，而稱之石門關，為太武山十二奇景之一。石門關以厚實工整的花崗石砌造，上覆反宇屋頂，四端翼角微翹，頗有輕盈之美；橫額上有明朝忠臣盧若騰手書的&ldquo;海山第一&rdquo;四字，現列為縣定古蹟。,前往海印寺必先穿過一拱形石門，如出入的關口般，而稱之石門關，為太武山十二奇景之一。石門關以厚實工整的花崗石砌造，上覆反宇屋頂，四端翼角微翹，頗有輕盈之美；橫額上有明朝忠臣盧若騰手書的&ldquo;海山第一&rdquo;四字，現列為縣定古蹟。,886-8-2313100,金門縣891金湖鎮太武山頂峰(梅園)後方,891,金門縣,金湖鎮,,未開放,,,,,,,,371020000A,118.41783,24.4628,,3,,,,,,,,免費,,,2024/6/12 15:21
C1_371020000A_000412,睿友學校,,睿友學校建於1934年，為赴新加坡發展的陳睿友先生發跡後，委託同宗陳德幸先生在碧山故里興建睿友學校，校園佔地20公畝，招募周邊聚落子弟免費就學，造福鄉梓。學校建物正面仿西洋巴洛克建築形式，高大比例的山頭，十分華麗。山頭上有國旗及國民黨旗、印度警察及樂儀隊、花草及鶴的泥塑主題，充滿巧思。現為碧山東店社區營造協會經營，規劃為藝文展示空間，民眾到此也可租借自行車和四輪協力車，沿著小徑漫遊聚落，尋找由繪本家劉瑞琪(Wawa)與村內志工、學童攜手完成10幅精美彩繪，享受悠閒時光。,睿友學校建於1934年，為赴新加坡發展的陳睿友先生發跡後，委託同宗陳德幸先生在碧山故里興建睿友學校，校園佔地20公畝，招募周邊聚落子弟免費就學，造福鄉梓。學校建物正面仿西洋巴洛克建築形式，高大比例的山頭，十分華麗。山頭上有國旗及國民黨旗、印度警察及樂儀隊、花草及鶴的泥塑主題，充滿巧思。現為碧山東店社區營造協會經營，規劃為藝文展示空間，民眾到此也可租借自行車和四輪協力車，沿著小徑漫遊聚落，尋找由繪本家劉瑞琪(Wawa)與村內志工、學童攜手完成10幅精美彩繪，享受悠閒時光。,886-8-2325643,金門縣890金沙鎮三山村碧山1號,890,金門縣,金沙鎮,,全天,,,,,,,,371020000A,118.44112,24.48564,,3,,,,,,,,免費,,,2024/6/12 15:22
C1_371020000A_000413,楊華故居,,楊華乃乾嘉年間功勣彪炳的武將，曾從征林爽文，掃蕩海寇。其古厝屬三落大厝加掛左護龍的傳統閩式建築，門廳飾以三川脊，前後廳配置一條龍燕脊，細部裝飾極為精巧，門堵上團龍木雕與磚雕皆有可觀，樑柱拱斗間木作雖已褪去華麗彩繪，更見遒勁雕功。,楊華乃乾嘉年間功勣彪炳的武將，曾從征林爽文，掃蕩海寇。其古厝屬三落大厝加掛左護龍的傳統閩式建築，門廳飾以三川脊，前後廳配置一條龍燕脊，細部裝飾極為精巧，門堵上團龍木雕與磚雕皆有可觀，樑柱拱斗間木作雖已褪去華麗彩繪，更見遒勁雕功。,886-8-2318823,金門縣892金寧鄉湖埔村湖下114號,892,金門縣,金寧鄉,,未開放,,,,,,,,371020000A,118.30613,24.45692,,3,,,,,,,,免費,,,2024/6/17 17:20
C1_371020000A_000420,金門縣林務所,,位於金門金沙鎮的林務所，是金門地區充滿綠意的景點，相傳早期的金門是座草木繁盛之地，但因明朝鄭成功攻克金門時，為了建基礎建設，大肆砍伐島上的樹木，也因此使金門變成童山濯濯的不毛之地。而後，西元1951年時，政府為改善如此惡劣的環境，便在金門推動綠美化政策、復舊造林，歷經了多次的失敗及改良後，終於克服萬難，奠定了金門的綠化基礎，也改善了軍民的生活環境品質。現今的金門林務所，佔地約有36公頃，前身為小徑苗圃，直屬金門縣政府，專責於農藝作物，育苗造林及畜牧事業之試驗及研究推廣。園內設置了草皮廣場區、觀光苗圃、花卉花圃、親水區、標本區、林業陳列館、兒童遊憩區及烤肉區等，另還有全長500公尺的松林大道，環境十分優美，非常適合大小朋友們一起來這親近遊玩，享受大自然的芬多精。此外，金門林務所內也有許多吸睛好拍的裝置藝術，像是大型的木馬、七彩椅子及荷蘭風車等，讓前往踏青的民眾可以在享受綠意之餘，還能和花草樹木們拍美照，留下美好的回憶。林務所內還有一處孩子們的室內快樂天堂-木育互動學習館木育館藏身樹林間，猶如一處秘密基地，擁有舒適的空間，提供超過20種木造桌遊，還有大型古厝模型讓孩子們一起合力建造，從玩樂中認識古厝、提升專注力！,位於金門金沙鎮的林務所，是金門地區充滿綠意的景點，相傳早期的金門是座草木繁盛之地，但因明朝鄭成功攻克金門時，為了建基礎建設，大肆砍伐島上的樹木，也因此使金門變成童山濯濯的不毛之地。而後，西元1951年時，政府為改善如此惡劣的環境，便在金門推動綠美化政策、復舊造林，歷經了多次的失敗及改良後，終於克服萬難，奠定了金門的綠化基礎，也改善了軍民的生活環境品質。現今的金門林務所，佔地約有36公頃，前身為小徑苗圃，直屬金門縣政府，專責於農藝作物，育苗造林及畜牧事業之試驗及研究推廣。園內設置了草皮廣場區、觀光苗圃、花卉花圃、親水區、標本區、林業陳列館、兒童遊憩區及烤肉區等，另還有全長500公尺的松林大道，環境十分優美，非常適合大小朋友們一起來這親近遊玩，享受大自然的芬多精。此外，金門林務所內也有許多吸睛好...,886-8-2352846,金門縣890金沙鎮大洋里東山31號,890,金門縣,金沙鎮,,週一-週五08:00-17:30,,,,,,,,371020000A,118.44444,24.46285,,1,,,,,,,,,,,2024/6/12 14:40
